,0,1,2,3,4,5,6
800,3.583519,9.028219,3.0,4.0,3.8501475,1.0,1.0
801,3.871201,8.807023,4.0,4.0,3.637586,1.0,2.0
802,3.1780539,7.772753,4.0,2.0,3.7841897,2.0,2.0
803,2.8903718,7.103322,4.0,3.0,3.1354942,1.0,1.0
804,3.8066626,9.37721,2.0,4.0,3.3672957,2.0,1.0
805,3.1780539,8.533854,2.0,4.0,3.7376697,1.0,1.0
806,2.7080503,7.752335,2.0,3.0,3.218876,1.0,1.0
807,2.4849067,6.9865665,4.0,4.0,3.871201,2.0,1.0
808,2.4849067,6.786717,4.0,2.0,3.0445225,1.0,1.0
809,1.3862944,6.398595,1.0,3.0,3.1354942,1.0,2.0
810,3.1780539,7.9919305,4.0,4.0,4.1431346,2.0,1.0
811,3.1780539,7.8674884,4.0,3.0,3.8286414,2.0,1.0
812,3.583519,8.552367,4.0,2.0,3.3672957,1.0,1.0
813,3.0445225,8.004031,3.0,2.0,3.3322046,2.0,1.0
814,2.8903718,7.5719886,4.0,4.0,3.1354942,1.0,1.0
815,3.1780539,7.3518,4.0,4.0,3.912023,1.0,1.0
816,2.8903718,8.13798,4.0,4.0,3.8501475,3.0,2.0
817,3.0445225,8.288032,2.0,3.0,3.5553482,1.0,1.0
818,2.8903718,8.818926,2.0,4.0,4.2195077,2.0,1.0
819,3.1780539,7.1300983,4.0,2.0,3.3322046,1.0,1.0
820,2.1972246,7.218177,3.0,4.0,4.0775375,1.0,1.0
821,2.4849067,6.5638556,4.0,4.0,4.0430512,1.0,1.0
822,3.1780539,8.304495,3.0,4.0,3.7612002,2.0,1.0
823,2.7080503,7.293698,4.0,4.0,3.5553482,2.0,1.0
824,2.8903718,7.2737865,4.0,4.0,3.465736,2.0,2.0
825,3.583519,9.294222,2.0,2.0,3.8066626,2.0,2.0
826,3.1780539,7.295735,4.0,3.0,3.4965076,1.0,1.0
827,2.3025851,6.795706,4.0,3.0,3.6888795,1.0,1.0
828,2.7080503,8.114624,4.0,2.0,3.3322046,1.0,1.0
829,2.7080503,8.283747,3.0,2.0,3.3672957,1.0,1.0
830,3.1780539,8.666303,4.0,2.0,3.295837,2.0,1.0
831,2.8903718,7.6820216,4.0,2.0,3.3322046,1.0,1.0
832,3.1780539,7.7993436,4.0,4.0,3.5553482,1.0,1.0
833,3.295837,8.417594,4.0,2.0,3.465736,2.0,2.0
834,2.3025851,7.700748,2.0,2.0,3.218876,1.0,1.0
835,2.7080503,7.705713,2.0,4.0,2.9957323,1.0,1.0
836,2.8903718,7.7786303,4.0,1.0,3.295837,1.0,1.0
837,2.4849067,8.111028,2.0,4.0,3.7376697,1.0,1.0
838,3.583519,8.910451,3.0,2.0,3.6109178,2.0,1.0
839,2.4849067,6.4800444,4.0,4.0,3.1780539,1.0,1.0
840,3.583519,8.946115,2.0,4.0,3.6888795,2.0,1.0
841,3.1780539,7.231287,4.0,1.0,3.2580965,2.0,1.0
842,2.7080503,6.7730803,4.0,1.0,3.1780539,1.0,1.0
843,2.4849067,8.185907,2.0,2.0,3.3672957,1.0,2.0
844,2.3978953,7.186901,4.0,4.0,3.6888795,2.0,1.0
845,2.8903718,7.570443,3.0,4.0,3.583519,1.0,1.0
846,3.583519,8.1873,4.0,2.0,3.3322046,1.0,1.0
847,2.1972246,7.2598195,3.0,2.0,3.295837,1.0,1.0
848,3.4011974,8.816112,2.0,3.0,3.583519,2.0,1.0
849,3.1780539,8.963673,3.0,3.0,3.637586,1.0,1.0
850,3.1780539,9.135294,2.0,4.0,3.871201,1.0,1.0
851,3.4011974,7.6875386,4.0,4.0,3.583519,2.0,1.0
852,2.8903718,7.0012455,4.0,4.0,4.1743875,2.0,1.0
853,3.1780539,8.308199,3.0,3.0,3.7612002,1.0,1.0
854,2.4849067,6.6783423,4.0,4.0,3.9702919,1.0,1.0
855,3.1780539,7.946264,4.0,3.0,3.5263605,2.0,2.0
856,3.871201,9.659631,2.0,2.0,3.1354942,1.0,1.0
857,3.583519,8.796944,4.0,4.0,3.5263605,2.0,1.0
858,3.3322046,8.9649515,3.0,4.0,3.6888795,2.0,2.0
859,3.295837,7.800573,4.0,4.0,3.7612002,4.0,2.0
860,2.7080503,7.5115247,4.0,4.0,3.8286414,2.0,1.0
861,3.583519,8.665613,3.0,4.0,3.5263605,2.0,1.0
862,2.8903718,7.063904,4.0,3.0,3.3672957,2.0,1.0
863,3.583519,9.099073,3.0,2.0,3.4339871,1.0,2.0
864,3.0445225,7.865572,4.0,4.0,3.3322046,1.0,1.0
865,2.7080503,7.689829,1.0,4.0,3.4965076,1.0,1.0
866,2.8903718,8.331586,2.0,3.0,3.7376697,1.0,1.0
867,2.7725887,7.872836,2.0,4.0,3.7612002,1.0,1.0
868,2.9957323,8.156223,2.0,4.0,3.7841897,2.0,1.0
869,3.583519,9.256938,2.0,4.0,3.7376697,2.0,1.0
870,2.7080503,7.234177,4.0,2.0,3.6888795,1.0,1.0
871,3.1780539,7.153052,4.0,1.0,3.583519,1.0,1.0
872,2.4849067,7.009409,2.0,2.0,2.9957323,1.0,2.0
873,3.583519,8.219057,2.0,2.0,3.295837,1.0,1.0
874,2.7080503,8.187021,1.0,2.0,3.8286414,2.0,1.0
875,2.1972246,8.069343,1.0,2.0,3.4965076,1.0,1.0
876,3.583519,8.401558,4.0,4.0,3.5263605,2.0,1.0
877,3.1780539,8.462948,2.0,4.0,3.218876,1.0,1.0
878,3.4011974,8.003363,2.0,4.0,3.218876,1.0,1.0
879,2.3978953,7.669495,1.0,2.0,3.3322046,1.0,1.0
880,3.1780539,8.058643,4.0,2.0,3.4339871,1.0,1.0
881,2.3025851,7.9543724,1.0,2.0,3.465736,1.0,2.0
882,1.7917595,9.608848,1.0,4.0,4.2195077,1.0,1.0
883,3.1780539,7.765993,1.0,1.0,3.4965076,1.0,1.0
884,3.1780539,8.115222,4.0,2.0,3.6635616,1.0,1.0
885,2.8903718,7.504942,4.0,2.0,3.3322046,2.0,1.0
886,3.871201,9.453208,4.0,1.0,3.6109178,1.0,1.0
887,2.1972246,7.219642,3.0,4.0,3.0910425,1.0,1.0
888,2.4849067,7.601902,3.0,4.0,3.4011974,1.0,2.0
889,3.1780539,8.835211,2.0,1.0,4.0073333,1.0,1.0
890,2.4849067,6.5467854,4.0,2.0,3.8286414,2.0,1.0
891,2.8903718,6.9555926,4.0,4.0,3.0445225,1.0,1.0
892,3.871201,9.239608,4.0,4.0,3.6635616,3.0,2.0
893,3.4011974,7.5320883,4.0,4.0,4.060443,1.0,1.0
894,2.4849067,7.2034054,4.0,2.0,3.7612002,2.0,2.0
895,2.1972246,7.420579,4.0,2.0,3.0910425,1.0,1.0
896,2.1972246,7.1098795,3.0,1.0,3.4011974,2.0,1.0
897,2.4849067,6.2576675,4.0,4.0,3.7376697,2.0,2.0
898,2.4849067,7.3118863,4.0,1.0,3.1354942,1.0,1.0
899,3.4011974,7.5595593,4.0,3.0,3.4011974,2.0,1.0
900,2.1972246,6.6133842,3.0,2.0,3.3322046,1.0,1.0
901,1.7917595,7.6319165,4.0,3.0,3.4011974,1.0,1.0
902,4.0943446,8.746398,4.0,4.0,3.7376697,1.0,1.0
903,3.1780539,8.830835,2.0,4.0,3.8286414,2.0,2.0
904,2.4849067,8.168203,2.0,3.0,3.8066626,1.0,2.0
905,3.1780539,6.834109,4.0,2.0,3.4339871,1.0,1.0
906,1.3862944,7.282761,2.0,1.0,3.7376697,3.0,2.0
907,2.7080503,7.5202346,4.0,1.0,3.8286414,1.0,1.0
908,3.871201,9.030974,1.0,1.0,3.4011974,2.0,1.0
909,3.1780539,8.116417,4.0,4.0,3.4011974,1.0,2.0
910,2.4849067,7.958227,4.0,4.0,3.637586,1.0,1.0
911,2.8903718,7.334982,4.0,1.0,3.7612002,1.0,2.0
912,3.1780539,8.194506,2.0,4.0,3.4339871,2.0,1.0
913,2.8903718,8.185907,3.0,3.0,3.6888795,3.0,2.0
914,3.583519,7.6708946,2.0,1.0,3.1780539,2.0,1.0
915,3.1780539,8.321908,3.0,4.0,3.3322046,1.0,1.0
916,3.583519,9.303284,4.0,2.0,3.2580965,2.0,1.0
917,2.4849067,7.545918,4.0,4.0,3.3672957,1.0,1.0
918,3.1780539,7.115582,4.0,4.0,4.0430512,2.0,1.0
919,3.4011974,8.204125,4.0,4.0,3.8918202,2.0,1.0
920,2.1972246,7.0509896,2.0,4.0,3.6109178,3.0,1.0
921,3.3322046,8.295548,3.0,2.0,3.8066626,1.0,1.0
922,3.1780539,8.029107,4.0,4.0,3.4011974,1.0,1.0
923,1.7917595,7.4616404,2.0,2.0,3.4011974,2.0,1.0
924,3.0445225,7.7634463,1.0,4.0,3.8501475,2.0,1.0
925,2.7080503,8.176392,3.0,2.0,3.3672957,1.0,1.0
926,3.1780539,7.7819734,3.0,2.0,3.5553482,2.0,1.0
927,1.7917595,6.1180973,3.0,1.0,3.0910425,1.0,1.0
928,3.4011974,7.4471684,4.0,1.0,3.2580965,1.0,1.0
929,3.295837,7.832014,4.0,2.0,3.1354942,2.0,1.0
930,2.7080503,8.179761,4.0,2.0,3.988984,1.0,1.0
931,3.7376697,8.877103,2.0,4.0,3.3672957,1.0,1.0
932,2.3978953,8.278682,1.0,2.0,3.6888795,2.0,2.0
933,2.7080503,7.3225102,4.0,2.0,3.0910425,1.0,1.0
934,3.1780539,8.908289,1.0,4.0,3.7612002,1.0,2.0
935,3.1780539,7.0842266,1.0,4.0,3.3672957,2.0,1.0
936,4.0943446,8.895219,4.0,4.0,3.583519,1.0,1.0
937,3.4011974,7.9483852,4.0,2.0,3.4965076,1.0,1.0
938,3.1780539,7.1372786,3.0,3.0,4.0430512,1.0,1.0
939,1.7917595,6.6240654,2.0,3.0,4.158883,1.0,1.0
940,2.8903718,7.794411,4.0,2.0,3.7376697,2.0,1.0
941,3.1780539,7.839132,4.0,4.0,3.8501475,2.0,2.0
942,2.7080503,7.1420364,2.0,2.0,3.218876,1.0,1.0
943,3.4011974,9.034319,2.0,2.0,3.8918202,1.0,1.0
944,3.871201,8.4854965,3.0,2.0,3.4965076,1.0,1.0
945,3.0445225,7.9803658,1.0,1.0,3.3322046,1.0,1.0
946,3.583519,9.01542,2.0,2.0,3.2580965,1.0,2.0
947,3.1780539,7.614805,2.0,2.0,3.4011974,2.0,1.0
948,2.7080503,7.267525,4.0,3.0,3.218876,2.0,1.0
949,3.7376697,8.746557,2.0,1.0,3.4965076,2.0,1.0
950,2.5649493,7.2506356,2.0,4.0,4.158883,1.0,1.0
951,3.1780539,8.791638,4.0,2.0,3.3672957,1.0,1.0
952,3.1780539,7.463363,4.0,2.0,3.871201,2.0,1.0
953,2.4849067,8.17892,2.0,1.0,3.6109178,2.0,2.0
954,2.7080503,7.358194,4.0,4.0,3.5263605,1.0,2.0
955,2.8903718,7.5683794,2.0,4.0,3.1354942,2.0,1.0
956,3.583519,8.283747,4.0,3.0,3.4011974,1.0,1.0
957,2.4849067,7.7790484,4.0,3.0,3.912023,1.0,1.0
958,2.4849067,7.4593387,3.0,4.0,3.4339871,1.0,1.0
959,3.4011974,8.257645,4.0,4.0,3.6888795,1.0,1.0
960,2.4849067,6.689599,4.0,4.0,3.637586,1.0,1.0
961,3.8066626,7.5202346,4.0,4.0,3.1354942,1.0,1.0
962,3.8066626,8.42858,3.0,4.0,3.295837,1.0,1.0
