A11,A12,A13, A14,A2,A30,A31,A32,A33,A34,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A410,A5,A61,A62,A63,A64,A65,A71,A72,A73,A74,A75,A8,A91,A92,A93,A94,A95,A101,A102,A103,A11,A121,A122,A123,A124,A13,A141,A142,A143,A151,A152,A153,A16,A171,A172,A173,A174,A18,A191,A192,A201,A202,Good/Bad
0.0,1,0.0,0,0.3382352941176471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4439308902828216,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,0,0,0,1,0.4107142857142857,0,0,1,0,0,1,0.3333333333333333,0,0,0,1,0.0,0,1,1,0,1
0.0,0,0.0,1,0.029411764705882353,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.054308352591614394,0,1,0,0,0,0,0,1,0,0,0.0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0.14285714285714285,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.029411764705882353,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.006492791900517223,0,0,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0.3392857142857143,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.11764705882352941,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.10300429184549356,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.35714285714285715,0,0,1,1,0,0,0.3333333333333333,0,1,0,0,1.0,1,0,0,1,0
1.0,0,0.0,0,0.29411764705882354,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1510949708374601,0,0,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,0,1,0,1,0,0,1.0,0,0,1,0,0.017857142857142856,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,1,0.0,0,0.47058823529411764,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.48332783096731596,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,0,1,0,0.0,0,0,0,1,0.17857142857142858,0,0,1,1,0,0,0.0,0,0,0,1,0.0,0,1,1,0,1
0.0,0,0.0,1,0.29411764705882354,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.07345658633212282,1,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0.6666666666666666,0,1,0,0,0.375,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.057829866842742376,1,0,0,0,0,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,0.3333333333333333,1,0,0,0,0.23214285714285715,0,0,1,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,0
0.0,0,1.0,0,0.029411764705882353,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05904038736656762,0,1,0,0,0,0,0,0,0,1,0.3333333333333333,1,0,0,0,0,1,0,0,1.0,0,0,1,0,0.16071428571428573,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,1.0,0,1,1,0,0
1.0,0,0.0,0,0.29411764705882354,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.15808297567954221,1,0,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0.14285714285714285,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
1.0,0,0.0,0,0.47058823529411764,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2884890502916254,1,0,0,0,0,0,0,0,0,1,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.4107142857142857,0,0,1,0,0,1,0.0,0,0,1,0,1.0,1,0,1,0,0
0.0,0,1.0,0,0.07352941176470588,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04820072631231429,0,1,0,0,0,0,0,0,0,1,0.3333333333333333,1,0,0,0,0,1,0,0,1.0,1,0,0,0,0.5357142857142857,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.29411764705882354,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.05315285572796302,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.3392857142857143,1,0,0,0,1,0,0.3333333333333333,0,0,1,0,1.0,1,0,1,0,1
1.0,0,0.0,0,0.29411764705882354,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05265764278639815,1,0,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.08928571428571429,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.08823529411764706,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05827005612413338,0,0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0,0,0,1,1.0,0,1,0,0,0.14285714285714285,0,0,1,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,1
0.0,0,1.0,0,0.16176470588235295,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.11609992296687575,0,0,1,0,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.30357142857142855,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.16176470588235295,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.36315615714757343,0,1,0,0,0,1,0,0,0,0,0.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.26785714285714285,0,0,1,0,1,0,0.0,0,0,0,1,1.0,0,1,1,0,1
0.0,0,0.0,1,0.29411764705882354,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.06399251678221635,1,0,0,0,0,0,0,1,0,0,1.0,0,0,0,1,0,1,0,0,0.3333333333333333,0,1,0,0,0.16071428571428573,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.5147058823529411,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4587872785297678,0,1,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.4642857142857143,0,0,1,0,1,0,0.0,0,0,0,1,0.0,0,1,1,0,0
1.0,0,0.0,0,0.11764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.028007043028502255,1,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.125,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.47058823529411764,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.24408495653130846,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,0,1,0.23214285714285715,0,0,1,0,0,1,0.0,0,0,0,1,0.0,0,1,1,0,0
0.0,0,1.0,0,0.16176470588235295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1340926598437328,1,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0.125,0,0,1,1,0,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,1,0.0,0,0.11764705882352941,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.018432926158248045,1,0,0,0,0,0,0,1,0,0,1.0,0,0,0,1,0,0,1,0,1.0,1,0,0,0,0.017857142857142856,0,0,1,1,0,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1103224386486189,0,0,0,0,1,0,1,0,0,0,1.0,0,0,1,0,0,1,0,0,0.0,0,1,0,0,0.625,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.029411764705882353,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.019753494002421042,1,0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,1,0,0,0.6666666666666666,0,1,0,0,0.32142857142857145,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,0,1,0
1.0,0,0.0,0,0.029411764705882353,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.061131286453174866,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,1,0,0,0,0.375,0,0,1,0,1,0,0.0,0,1,0,0,1.0,1,0,0,1,0
0.0,0,0.0,1,0.47058823529411764,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.37839771101573677,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.07142857142857142,0,0,1,1,0,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,1
1.0,0,0.0,0,0.029411764705882353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.05243754814570265,0,1,0,0,0,0,0,0,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.42857142857142855,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.029411764705882353,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.024760647078243644,0,0,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.30357142857142855,0,0,1,0,0,1,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.28925938153405967,1,0,0,0,0,0,0,0,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.44642857142857145,0,0,1,0,0,1,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.16176956091119182,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.08928571428571429,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
1.0,0,0.0,0,0.6470588235294118,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.37795752173434577,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.6071428571428571,0,0,1,0,0,1,0.3333333333333333,0,0,1,0,1.0,1,0,1,0,1
0.0,0,0.0,1,0.29411764705882354,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.17816661164300648,0,1,0,0,0,0,0,0,1,0,0.6666666666666666,0,1,0,0,0,1,0,0,1.0,0,0,1,0,0.07142857142857142,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.04748541873005392,1,0,0,0,0,0,0,1,0,0,1.0,0,1,0,0,0,0,0,1,1.0,1,0,0,0,0.125,0,0,1,0,1,0,0.0,0,1,0,0,1.0,1,0,1,0,0
0.0,1,0.0,0,0.3235294117647059,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4245625619016177,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.19642857142857142,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.16176470588235295,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.07054033234290745,0,1,0,0,0,0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.21428571428571427,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.06894464619786508,1,0,0,0,0,0,0,0,1,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.0,1,0,0,0,0.4107142857142857,0,0,1,0,1,0,0.3333333333333333,0,1,0,0,1.0,1,0,1,0,0
1.0,0,0.0,0,0.47058823529411764,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.11290855067679102,1,0,0,0,0,0,0,1,0,0,1.0,1,0,0,0,0,1,0,0,1.0,0,0,1,0,0.21428571428571427,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,1
1.0,0,0.0,0,0.029411764705882353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022669747991636402,1,0,0,0,0,0,1,0,0,0,0.6666666666666666,0,0,1,0,0,1,0,0,1.0,1,0,0,0,0.39285714285714285,0,0,1,0,1,0,0.0,0,1,0,0,1.0,0,1,1,0,0
0.0,1,0.0,0,0.47058823529411764,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11131286453174866,1,0,0,0,0,0,0,0,1,0,0.6666666666666666,0,0,1,0,0,1,0,0,0.0,0,0,1,0,0.23214285714285715,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,1.0,1,0,1,0,0
0.0,1,0.0,0,0.16176470588235295,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.13101133487399583,0,1,0,0,0,0,0,1,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,0,0,1,0,0.16071428571428573,0,0,1,1,0,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,1
0.0,0,0.0,1,0.11764705882352941,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.06894464619786508,1,0,0,0,0,0,0,1,0,0,1.0,0,0,0,1,0,1,0,0,1.0,1,0,0,0,0.39285714285714285,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.05838010344448113,0,1,0,0,0,0,0,0,1,0,1.0,0,0,0,1,0,1,0,0,0.6666666666666666,0,1,0,0,0.125,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.15709254979641246,0,0,0,0,1,0,1,0,0,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.10714285714285714,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,1.0,0,0.25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.11384395289974689,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,1,0,0,0,0,1,0,0,0.0,0,0,1,0,0.25,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,1
1.0,0,0.0,0,0.029411764705882353,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.061846594035435236,0,0,0,0,1,1,0,0,0,0,1.0,0,1,0,0,0,1,0,0,0.6666666666666666,0,1,0,0,1.0,0,0,1,0,1,0,0.0,0,0,0,1,0.0,0,1,1,0,0
0.0,1,0.0,0,0.20588235294117646,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.18498954550456698,1,0,0,0,0,0,0,0,0,1,0.6666666666666666,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.32142857142857145,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
1.0,0,0.0,0,0.6470588235294118,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4133927588863211,1,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.4107142857142857,1,0,0,0,0,1,0.0,0,0,0,1,0.0,1,0,1,0,1
0.0,0,1.0,0,0.20588235294117646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.15401122482667548,1,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0.4642857142857143,0,1,0,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.11764705882352941,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0706503796632552,1,0,0,0,0,0,1,0,0,0,0.0,0,0,0,1,0,1,0,0,0.0,1,0,0,0,0.07142857142857142,0,0,1,1,0,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.29411764705882354,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.09805216242984484,1,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.7321428571428571,0,0,1,0,0,1,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
1.0,0,0.0,0,0.38235294117647056,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.33564432706063607,0,0,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0.21428571428571427,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,0,1.0,0,0.20588235294117646,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14383184769450863,1,0,0,0,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.0,1,0,0,0,0.26785714285714285,0,0,1,0,1,0,0.0,0,1,0,0,1.0,1,0,1,0,1
0.0,0,0.0,1,0.11764705882352941,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.05529877847474414,1,0,0,0,0,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,1,0,0,0,0.75,0,0,1,0,1,0,0.3333333333333333,0,1,0,0,0.0,1,0,1,0,0
1.0,0,0.0,0,0.29411764705882354,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.059590623968306375,1,0,0,0,0,1,0,0,0,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.42857142857142855,0,0,1,0,0,1,0.3333333333333333,0,0,1,0,1.0,1,0,1,0,1
0.0,0,0.0,1,0.29411764705882354,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.09750192582810609,1,0,0,0,0,0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,1.0,0,0,1,0,0.32142857142857145,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07164080554638494,1,0,0,0,0,0,0,0,1,0,0.6666666666666666,0,0,1,0,0,1,0,0,0.0,0,0,1,0,0.23214285714285715,1,0,0,0,1,0,0.0,0,0,1,0,1.0,1,0,1,0,0
1.0,0,0.0,0,0.11764705882352941,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.020688896225376913,1,0,0,0,0,0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0.08928571428571429,1,0,0,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.6470588235294118,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.473643666776714,0,0,0,0,1,0,0,0,1,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.0,0,0,0,1,0.2857142857142857,0,0,1,0,0,1,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
0.0,0,0.0,1,0.11764705882352941,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.041047650489710576,0,0,0,0,1,0,0,0,1,0,1.0,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0.07142857142857142,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.029411764705882353,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.08253549026081215,0,0,1,0,0,0,0,0,0,1,0.3333333333333333,0,0,1,0,0,1,0,0,1.0,0,1,0,0,0.4642857142857143,1,0,0,0,1,0,0.0,0,1,0,0,1.0,1,0,1,0,0
1.0,0,0.0,0,0.6470588235294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3713546825134808,1,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,0,0,0,1,0.0,1,0,0,0,0.26785714285714285,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,1
0.0,1,0.0,0,0.11764705882352941,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.09601628700341147,0,1,0,0,0,0,1,0,0,0,1.0,0,0,1,0,0,1,0,0,0.0,0,0,1,0,0.14285714285714285,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.07352941176470588,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.05221745350500715,1,0,0,0,0,0,0,0,1,0,1.0,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.8571428571428571,0,0,1,0,1,0,0.3333333333333333,0,0,0,1,0.0,0,1,1,0,0
0.0,1,0.0,0,0.11764705882352941,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.059480576647958625,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.0,0,0,1,0,0.05357142857142857,0,1,0,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,1,0.0,0,0.20588235294117646,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.11158798283261803,0,1,0,0,0,0,1,0,0,0,0.6666666666666666,0,1,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.16071428571428573,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.26152745680642675,0,0,0,0,1,0,0,1,0,0,0.0,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.17857142857142858,1,0,0,0,1,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,1
1.0,0,0.0,0,0.29411764705882354,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.18168812589413447,1,0,0,0,0,0,0,0,1,0,0.6666666666666666,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0.14285714285714285,1,0,0,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,1,0.0,0,0.20588235294117646,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.09232970177176186,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,0,1,0,0,1,0,0,0.3333333333333333,1,0,0,0,0.21428571428571427,0,0,1,0,1,0,0.3333333333333333,0,1,0,0,0.0,1,0,1,0,1
1.0,0,0.0,0,0.29411764705882354,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.14933421371189612,0,0,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.5357142857142857,1,0,0,0,0,1,0.0,0,0,1,0,1.0,0,1,1,0,0
1.0,0,0.0,0,0.29411764705882354,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0713106635853417,1,0,0,0,0,0,0,0,1,0,1.0,0,0,1,0,0,0,0,1,1.0,0,0,1,0,0.08928571428571429,1,0,0,1,0,0,0.0,0,1,0,0,0.0,1,0,1,0,1
0.0,0,1.0,0,0.029411764705882353,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.023825244855287774,1,0,0,0,0,0,1,0,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,0.0,0,1,0,0,0.17857142857142858,1,0,0,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.47058823529411764,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.6679322108506658,0,0,0,0,1,0,0,1,0,0,0.0,0,0,1,0,0,1,0,0,1.0,0,0,0,1,0.32142857142857145,0,0,1,0,0,1,0.0,0,0,1,0,0.0,0,1,1,0,1
0.0,1,0.0,0,0.29411764705882354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.24551557169582922,0,0,0,0,1,0,0,1,0,0,1.0,0,0,1,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.32142857142857145,1,0,0,0,1,0,0.3333333333333333,0,0,0,1,0.0,0,1,1,0,0
0.0,1,0.0,0,0.29411764705882354,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.07169582920655881,0,1,0,0,0,0,0,0,1,0,0.6666666666666666,0,1,0,0,0,1,0,0,0.3333333333333333,0,1,0,0,0.07142857142857142,0,0,1,1,0,0,0.3333333333333333,0,0,1,0,0.0,0,1,1,0,0
1.0,0,0.0,0,0.11764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.061736546715087486,1,0,0,0,0,0,0,0,1,0,0.3333333333333333,1,0,0,0,0,1,0,0,0.6666666666666666,0,0,1,0,0.30357142857142855,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,1
0.0,0,0.0,1,0.29411764705882354,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.12809508088478044,0,0,0,1,0,0,0,0,0,1,0.3333333333333333,0,0,1,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.26785714285714285,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,1,0.0,0,0.6470588235294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.205183228788379,0,0,0,0,1,0,0,0,1,0,1.0,0,0,1,0,0,1,0,0,0.0,0,0,1,0,0.39285714285714285,0,0,1,0,1,0,0.3333333333333333,0,0,1,0,1.0,0,1,1,0,0
1.0,0,0.0,0,0.6470588235294118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.358093980411577,1,0,0,0,0,0,0,1,0,0,0.6666666666666666,0,1,0,0,0,1,0,0,0.3333333333333333,0,0,1,0,0.21428571428571427,0,0,1,0,1,0,0.0,0,0,1,0,0.0,0,1,1,0,1
1.0,0,0.0,0,0.29411764705882354,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1641906019588423,1,0,0,0,0,0,1,0,0,0,1.0,0,1,0,0,0,1,0,0,1.0,1,0,0,0,0.07142857142857142,0,0,1,1,0,0,0.0,0,1,0,0,0.0,0,1,1,0,1
0.0,0,0.0,1,0.38235294117647056,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.3138549576317817,1,0,0,0,0,0,0,0,1,0,0.6666666666666666,0,0,1,0,0,0,1,0,0.3333333333333333,0,0,1,0,0.3392857142857143,0,0,1,0,1,0,0.0,0,0,1,0,0.0,1,0,1,0,0
0.0,0,0.0,1,0.29411764705882354,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.2851876306811929,0,0,0,0,1,1,0,0,0,0,0.3333333333333333,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.125,0,0,1,1,0,0,0.0,0,0,0,1,0.0,0,1,1,0,0
1.0,0,0.0,0,0.16176470588235295,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03059315505667437,1,0,0,0,0,0,0,1,0,0,1.0,0,1,0,0,0,1,0,0,1.0,0,1,0,0,0.05357142857142857,0,0,1,0,1,0,0.0,0,1,0,0,0.0,1,0,1,0,0
