,0,1,2,3,4,5,6,7
718,744.0,3.6635616,9.559517,4.0,4.0,3.4011974,2.0,1.0
719,745.0,2.5649493,7.493874,3.0,1.0,3.3322046,2.0,1.0
720,746.0,2.7080503,7.8284364,1.0,4.0,3.1354942,1.0,1.0
721,747.0,2.4849067,7.1499166,3.0,1.0,3.6109178,1.0,1.0
722,748.0,3.0445225,8.565602,1.0,3.0,3.2580965,1.0,1.0
723,749.0,2.7080503,8.015987,2.0,2.0,3.4965076,1.0,1.0
724,750.0,1.7917595,6.059123,2.0,1.0,3.8918202,1.0,1.0
725,751.0,2.8903718,6.8834624,1.0,2.0,3.1354942,1.0,1.0
726,752.0,2.4849067,6.7345915,2.0,4.0,3.1354942,1.0,1.0
727,753.0,3.4011974,8.660601,4.0,2.0,3.218876,2.0,1.0
728,754.0,2.4849067,7.349231,4.0,4.0,4.0073333,2.0,2.0
729,755.0,3.1780539,7.158514,4.0,4.0,3.465736,1.0,1.0
730,757.0,2.7080503,7.147559,3.0,4.0,3.6635616,2.0,1.0
731,758.0,3.1780539,7.239215,2.0,2.0,3.4339871,1.0,1.0
732,759.0,2.4849067,6.53814,4.0,3.0,3.5553482,2.0,1.0
733,760.0,2.7080503,8.526153,1.0,4.0,4.0775375,1.0,1.0
734,761.0,2.8903718,7.6610565,4.0,4.0,3.1780539,2.0,1.0
735,762.0,2.4849067,7.702556,4.0,3.0,3.1780539,1.0,1.0
736,763.0,3.0445225,9.447782,4.0,4.0,3.4011974,1.0,1.0
737,764.0,3.1780539,7.8091354,4.0,3.0,3.295837,2.0,1.0
738,765.0,2.4849067,7.0518556,3.0,3.0,3.6888795,2.0,1.0
739,766.0,3.4011974,8.041735,2.0,4.0,3.4339871,1.0,1.0
740,767.0,2.3025851,7.9728107,1.0,4.0,3.4339871,1.0,1.0
741,768.0,2.4849067,8.1934,1.0,4.0,3.3322046,3.0,1.0
742,769.0,2.4849067,7.4115562,2.0,4.0,4.1431346,2.0,1.0
743,770.0,3.1780539,7.9416513,2.0,4.0,3.2580965,1.0,1.0
744,771.0,3.583519,8.995289,3.0,2.0,3.218876,2.0,1.0
745,772.0,3.0445225,8.094073,1.0,4.0,3.583519,1.0,1.0
746,773.0,3.1780539,7.706613,4.0,4.0,3.9512436,2.0,1.0
747,774.0,2.4849067,7.2997975,2.0,4.0,4.189655,3.0,1.0
748,775.0,3.1780539,7.2232957,4.0,4.0,3.218876,1.0,1.0
749,776.0,3.583519,8.170468,4.0,4.0,3.6109178,2.0,1.0
750,777.0,2.8903718,8.163086,4.0,1.0,3.218876,1.0,1.0
751,778.0,3.583519,8.650149,4.0,2.0,3.637586,2.0,1.0
752,779.0,2.8903718,8.261526,2.0,4.0,4.204693,1.0,1.0
753,780.0,3.6635616,8.503702,2.0,2.0,3.218876,2.0,1.0
754,781.0,3.1780539,7.570443,4.0,4.0,4.0943446,1.0,1.0
755,782.0,2.4849067,7.251345,2.0,2.0,3.4339871,1.0,1.0
756,783.0,2.4849067,6.7286286,4.0,2.0,3.1354942,1.0,1.0
757,784.0,2.9957323,8.774622,1.0,4.0,4.0943446,1.0,1.0
758,785.0,2.8903718,7.5709586,4.0,2.0,3.5553482,1.0,1.0
759,786.0,3.0910425,7.8917046,3.0,4.0,3.6888795,1.0,1.0
760,787.0,3.871201,7.9197197,4.0,3.0,3.637586,2.0,2.0
761,788.0,3.871201,8.736168,4.0,4.0,3.912023,1.0,1.0
762,789.0,3.6888795,8.699182,4.0,3.0,3.295837,1.0,1.0
763,790.0,3.0445225,7.0800266,2.0,4.0,3.6635616,1.0,2.0
764,791.0,3.1780539,8.750366,3.0,4.0,3.713572,1.0,2.0
765,792.0,1.7917595,7.1074257,1.0,2.0,3.295837,2.0,1.0
766,793.0,3.1780539,7.9697037,3.0,4.0,3.9318256,1.0,1.0
767,794.0,3.1780539,8.026824,4.0,3.0,3.465736,1.0,1.0
768,795.0,2.1972246,7.741099,2.0,4.0,3.0910425,1.0,1.0
769,796.0,2.8903718,8.924124,1.0,4.0,3.9318256,1.0,2.0
770,797.0,2.4849067,7.1372786,2.0,4.0,3.0910425,2.0,1.0
771,798.0,3.1780539,6.5750756,4.0,4.0,3.988984,2.0,1.0
772,799.0,2.1972246,7.345365,4.0,2.0,3.5553482,1.0,1.0
773,800.0,3.1780539,7.375882,4.0,4.0,3.988984,2.0,2.0
774,801.0,2.8903718,7.49276,3.0,4.0,3.871201,2.0,1.0
775,802.0,2.9957323,8.359838,1.0,4.0,3.1780539,2.0,1.0
776,803.0,2.4849067,6.8834624,4.0,4.0,3.5553482,2.0,1.0
777,804.0,2.4849067,8.918918,1.0,2.0,3.1780539,1.0,1.0
778,805.0,3.583519,9.134646,2.0,1.0,3.1780539,1.0,1.0
779,807.0,2.4849067,6.8351846,4.0,4.0,4.1743875,4.0,1.0
780,808.0,3.7376697,9.13594,1.0,2.0,4.0073333,1.0,1.0
781,809.0,2.7080503,7.4832444,2.0,1.0,3.2580965,2.0,1.0
782,810.0,2.0794415,6.8101425,3.0,2.0,3.2580965,1.0,1.0
783,811.0,1.7917595,6.182085,3.0,3.0,3.3322046,1.0,1.0
784,812.0,3.583519,9.172535,4.0,4.0,3.1780539,2.0,1.0
785,813.0,3.871201,8.023225,3.0,4.0,3.988984,1.0,1.0
786,814.0,3.871201,8.276649,4.0,4.0,3.8286414,1.0,2.0
787,815.0,3.583519,8.91355,2.0,2.0,3.988984,1.0,1.0
788,816.0,1.7917595,7.198931,1.0,4.0,4.1271343,1.0,1.0
789,817.0,1.7917595,7.3485875,1.0,2.0,3.1780539,2.0,1.0
790,818.0,3.583519,9.671367,2.0,3.0,3.7612002,1.0,1.0
791,819.0,2.8903718,7.2041492,4.0,3.0,3.2580965,1.0,1.0
792,820.0,2.4849067,7.003974,3.0,2.0,3.295837,2.0,1.0
793,821.0,2.4849067,8.011686,3.0,1.0,3.1780539,1.0,1.0
794,822.0,3.583519,7.9054418,2.0,2.0,3.713572,1.0,2.0
795,823.0,2.0794415,6.5944133,4.0,4.0,3.8501475,2.0,1.0
796,824.0,2.8903718,8.237479,3.0,2.0,3.5553482,2.0,1.0
797,825.0,3.0445225,7.3790083,4.0,3.0,3.4011974,2.0,1.0
798,826.0,2.8903718,8.285513,1.0,4.0,3.4965076,3.0,1.0
799,827.0,2.8903718,8.334472,2.0,2.0,3.583519,2.0,2.0
800,828.0,3.583519,9.028219,3.0,4.0,3.8501475,1.0,1.0
801,829.0,3.871201,8.807023,4.0,4.0,3.637586,1.0,2.0
802,830.0,3.1780539,7.772753,4.0,2.0,3.7841897,2.0,2.0
803,831.0,2.8903718,7.103322,4.0,3.0,3.1354942,1.0,1.0
804,832.0,3.8066626,9.37721,2.0,4.0,3.3672957,2.0,1.0
805,833.0,3.1780539,8.533854,2.0,4.0,3.7376697,1.0,1.0
806,834.0,2.7080503,7.752335,2.0,3.0,3.218876,1.0,1.0
807,835.0,2.4849067,6.9865665,4.0,4.0,3.871201,2.0,1.0
808,836.0,2.4849067,6.786717,4.0,2.0,3.0445225,1.0,1.0
809,837.0,1.3862944,6.398595,1.0,3.0,3.1354942,1.0,2.0
810,838.0,3.1780539,7.9919305,4.0,4.0,4.1431346,2.0,1.0
811,839.0,3.1780539,7.8674884,4.0,3.0,3.8286414,2.0,1.0
812,840.0,3.583519,8.552367,4.0,2.0,3.3672957,1.0,1.0
813,841.0,3.0445225,8.004031,3.0,2.0,3.3322046,2.0,1.0
814,842.0,2.8903718,7.5719886,4.0,4.0,3.1354942,1.0,1.0
815,843.0,3.1780539,7.3518,4.0,4.0,3.912023,1.0,1.0
816,844.0,2.8903718,8.13798,4.0,4.0,3.8501475,3.0,2.0
817,845.0,3.0445225,8.288032,2.0,3.0,3.5553482,1.0,1.0
818,846.0,2.8903718,8.818926,2.0,4.0,4.2195077,2.0,1.0
819,847.0,3.1780539,7.1300983,4.0,2.0,3.3322046,1.0,1.0
820,848.0,2.1972246,7.218177,3.0,4.0,4.0775375,1.0,1.0
821,849.0,2.4849067,6.5638556,4.0,4.0,4.0430512,1.0,1.0
822,851.0,3.1780539,8.304495,3.0,4.0,3.7612002,2.0,1.0
823,852.0,2.7080503,7.293698,4.0,4.0,3.5553482,2.0,1.0
824,853.0,2.8903718,7.2737865,4.0,4.0,3.465736,2.0,2.0
825,854.0,3.583519,9.294222,2.0,2.0,3.8066626,2.0,2.0
826,855.0,3.1780539,7.295735,4.0,3.0,3.4965076,1.0,1.0
827,856.0,2.3025851,6.795706,4.0,3.0,3.6888795,1.0,1.0
828,857.0,2.7080503,8.114624,4.0,2.0,3.3322046,1.0,1.0
829,858.0,2.7080503,8.283747,3.0,2.0,3.3672957,1.0,1.0
830,860.0,3.1780539,8.666303,4.0,2.0,3.295837,2.0,1.0
831,861.0,2.8903718,7.6820216,4.0,2.0,3.3322046,1.0,1.0
832,862.0,3.1780539,7.7993436,4.0,4.0,3.5553482,1.0,1.0
833,863.0,3.295837,8.417594,4.0,2.0,3.465736,2.0,2.0
834,864.0,2.3025851,7.700748,2.0,2.0,3.218876,1.0,1.0
835,865.0,2.7080503,7.705713,2.0,4.0,2.9957323,1.0,1.0
836,866.0,2.8903718,7.7786303,4.0,1.0,3.295837,1.0,1.0
837,867.0,2.4849067,8.111028,2.0,4.0,3.7376697,1.0,1.0
838,868.0,3.583519,8.910451,3.0,2.0,3.6109178,2.0,1.0
839,869.0,2.4849067,6.4800444,4.0,4.0,3.1780539,1.0,1.0
840,870.0,3.583519,8.946115,2.0,4.0,3.6888795,2.0,1.0
841,872.0,3.1780539,7.231287,4.0,1.0,3.2580965,2.0,1.0
842,873.0,2.7080503,6.7730803,4.0,1.0,3.1780539,1.0,1.0
843,874.0,2.4849067,8.185907,2.0,2.0,3.3672957,1.0,2.0
844,875.0,2.3978953,7.186901,4.0,4.0,3.6888795,2.0,1.0
845,876.0,2.8903718,7.570443,3.0,4.0,3.583519,1.0,1.0
846,877.0,3.583519,8.1873,4.0,2.0,3.3322046,1.0,1.0
847,878.0,2.1972246,7.2598195,3.0,2.0,3.295837,1.0,1.0
848,879.0,3.4011974,8.816112,2.0,3.0,3.583519,2.0,1.0
849,880.0,3.1780539,8.963673,3.0,3.0,3.637586,1.0,1.0
850,881.0,3.1780539,9.135294,2.0,4.0,3.871201,1.0,1.0
851,882.0,3.4011974,7.6875386,4.0,4.0,3.583519,2.0,1.0
852,883.0,2.8903718,7.0012455,4.0,4.0,4.1743875,2.0,1.0
853,884.0,3.1780539,8.308199,3.0,3.0,3.7612002,1.0,1.0
854,885.0,2.4849067,6.6783423,4.0,4.0,3.9702919,1.0,1.0
855,886.0,3.1780539,7.946264,4.0,3.0,3.5263605,2.0,2.0
856,887.0,3.871201,9.659631,2.0,2.0,3.1354942,1.0,1.0
857,888.0,3.583519,8.796944,4.0,4.0,3.5263605,2.0,1.0
858,889.0,3.3322046,8.9649515,3.0,4.0,3.6888795,2.0,2.0
859,890.0,3.295837,7.800573,4.0,4.0,3.7612002,4.0,2.0
860,891.0,2.7080503,7.5115247,4.0,4.0,3.8286414,2.0,1.0
861,893.0,3.583519,8.665613,3.0,4.0,3.5263605,2.0,1.0
862,894.0,2.8903718,7.063904,4.0,3.0,3.3672957,2.0,1.0
863,895.0,3.583519,9.099073,3.0,2.0,3.4339871,1.0,2.0
864,896.0,3.0445225,7.865572,4.0,4.0,3.3322046,1.0,1.0
865,898.0,2.7080503,7.689829,1.0,4.0,3.4965076,1.0,1.0
866,899.0,2.8903718,8.331586,2.0,3.0,3.7376697,1.0,1.0
867,900.0,2.7725887,7.872836,2.0,4.0,3.7612002,1.0,1.0
868,901.0,2.9957323,8.156223,2.0,4.0,3.7841897,2.0,1.0
869,902.0,3.583519,9.256938,2.0,4.0,3.7376697,2.0,1.0
870,903.0,2.7080503,7.234177,4.0,2.0,3.6888795,1.0,1.0
871,904.0,3.1780539,7.153052,4.0,1.0,3.583519,1.0,1.0
872,905.0,2.4849067,7.009409,2.0,2.0,2.9957323,1.0,2.0
873,907.0,3.583519,8.219057,2.0,2.0,3.295837,1.0,1.0
874,908.0,2.7080503,8.187021,1.0,2.0,3.8286414,2.0,1.0
875,909.0,2.1972246,8.069343,1.0,2.0,3.4965076,1.0,1.0
876,910.0,3.583519,8.401558,4.0,4.0,3.5263605,2.0,1.0
877,911.0,3.1780539,8.462948,2.0,4.0,3.218876,1.0,1.0
878,912.0,3.4011974,8.003363,2.0,4.0,3.218876,1.0,1.0
879,913.0,2.3978953,7.669495,1.0,2.0,3.3322046,1.0,1.0
880,914.0,3.1780539,8.058643,4.0,2.0,3.4339871,1.0,1.0
881,916.0,2.3025851,7.9543724,1.0,2.0,3.465736,1.0,2.0
882,917.0,1.7917595,9.608848,1.0,4.0,4.2195077,1.0,1.0
883,918.0,3.1780539,7.765993,1.0,1.0,3.4965076,1.0,1.0
884,919.0,3.1780539,8.115222,4.0,2.0,3.6635616,1.0,1.0
885,920.0,2.8903718,7.504942,4.0,2.0,3.3322046,2.0,1.0
886,921.0,3.871201,9.453208,4.0,1.0,3.6109178,1.0,1.0
887,922.0,2.1972246,7.219642,3.0,4.0,3.0910425,1.0,1.0
888,923.0,2.4849067,7.601902,3.0,4.0,3.4011974,1.0,2.0
889,924.0,3.1780539,8.835211,2.0,1.0,4.0073333,1.0,1.0
890,925.0,2.4849067,6.5467854,4.0,2.0,3.8286414,2.0,1.0
891,926.0,2.8903718,6.9555926,4.0,4.0,3.0445225,1.0,1.0
892,927.0,3.871201,9.239608,4.0,4.0,3.6635616,3.0,2.0
893,928.0,3.4011974,7.5320883,4.0,4.0,4.060443,1.0,1.0
894,929.0,2.4849067,7.2034054,4.0,2.0,3.7612002,2.0,2.0
895,931.0,2.1972246,7.420579,4.0,2.0,3.0910425,1.0,1.0
896,932.0,2.1972246,7.1098795,3.0,1.0,3.4011974,2.0,1.0
897,933.0,2.4849067,6.2576675,4.0,4.0,3.7376697,2.0,2.0
898,934.0,2.4849067,7.3118863,4.0,1.0,3.1354942,1.0,1.0
899,935.0,3.4011974,7.5595593,4.0,3.0,3.4011974,2.0,1.0
900,936.0,2.1972246,6.6133842,3.0,2.0,3.3322046,1.0,1.0
901,937.0,1.7917595,7.6319165,4.0,3.0,3.4011974,1.0,1.0
902,938.0,4.0943446,8.746398,4.0,4.0,3.7376697,1.0,1.0
903,939.0,3.1780539,8.830835,2.0,4.0,3.8286414,2.0,2.0
904,940.0,2.4849067,8.168203,2.0,3.0,3.8066626,1.0,2.0
905,942.0,3.1780539,6.834109,4.0,2.0,3.4339871,1.0,1.0
906,943.0,1.3862944,7.282761,2.0,1.0,3.7376697,3.0,2.0
907,944.0,2.7080503,7.5202346,4.0,1.0,3.8286414,1.0,1.0
908,945.0,3.871201,9.030974,1.0,1.0,3.4011974,2.0,1.0
909,946.0,3.1780539,8.116417,4.0,4.0,3.4011974,1.0,2.0
910,947.0,2.4849067,7.958227,4.0,4.0,3.637586,1.0,1.0
911,948.0,2.8903718,7.334982,4.0,1.0,3.7612002,1.0,2.0
912,949.0,3.1780539,8.194506,2.0,4.0,3.4339871,2.0,1.0
913,950.0,2.8903718,8.185907,3.0,3.0,3.6888795,3.0,2.0
914,951.0,3.583519,7.6708946,2.0,1.0,3.1780539,2.0,1.0
915,952.0,3.1780539,8.321908,3.0,4.0,3.3322046,1.0,1.0
916,953.0,3.583519,9.303284,4.0,2.0,3.2580965,2.0,1.0
917,954.0,2.4849067,7.545918,4.0,4.0,3.3672957,1.0,1.0
918,955.0,3.1780539,7.115582,4.0,4.0,4.0430512,2.0,1.0
919,956.0,3.4011974,8.204125,4.0,4.0,3.8918202,2.0,1.0
920,957.0,2.1972246,7.0509896,2.0,4.0,3.6109178,3.0,1.0
921,958.0,3.3322046,8.295548,3.0,2.0,3.8066626,1.0,1.0
922,959.0,3.1780539,8.029107,4.0,4.0,3.4011974,1.0,1.0
923,960.0,1.7917595,7.4616404,2.0,2.0,3.4011974,2.0,1.0
924,961.0,3.0445225,7.7634463,1.0,4.0,3.8501475,2.0,1.0
925,962.0,2.7080503,8.176392,3.0,2.0,3.3672957,1.0,1.0
926,963.0,3.1780539,7.7819734,3.0,2.0,3.5553482,2.0,1.0
927,964.0,1.7917595,6.1180973,3.0,1.0,3.0910425,1.0,1.0
928,965.0,3.4011974,7.4471684,4.0,1.0,3.2580965,1.0,1.0
929,966.0,3.295837,7.832014,4.0,2.0,3.1354942,2.0,1.0
930,967.0,2.7080503,8.179761,4.0,2.0,3.988984,1.0,1.0
931,968.0,3.7376697,8.877103,2.0,4.0,3.3672957,1.0,1.0
932,969.0,2.3978953,8.278682,1.0,2.0,3.6888795,2.0,2.0
933,970.0,2.7080503,7.3225102,4.0,2.0,3.0910425,1.0,1.0
934,971.0,3.1780539,8.908289,1.0,4.0,3.7612002,1.0,2.0
935,972.0,3.1780539,7.0842266,1.0,4.0,3.3672957,2.0,1.0
936,973.0,4.0943446,8.895219,4.0,4.0,3.583519,1.0,1.0
937,974.0,3.4011974,7.9483852,4.0,2.0,3.4965076,1.0,1.0
938,975.0,3.1780539,7.1372786,3.0,3.0,4.0430512,1.0,1.0
939,976.0,1.7917595,6.6240654,2.0,3.0,4.158883,1.0,1.0
940,977.0,2.8903718,7.794411,4.0,2.0,3.7376697,2.0,1.0
941,978.0,3.1780539,7.839132,4.0,4.0,3.8501475,2.0,2.0
942,979.0,2.7080503,7.1420364,2.0,2.0,3.218876,1.0,1.0
943,980.0,3.4011974,9.034319,2.0,2.0,3.8918202,1.0,1.0
944,981.0,3.871201,8.4854965,3.0,2.0,3.4965076,1.0,1.0
945,982.0,3.0445225,7.9803658,1.0,1.0,3.3322046,1.0,1.0
946,983.0,3.583519,9.01542,2.0,2.0,3.2580965,1.0,2.0
947,984.0,3.1780539,7.614805,2.0,2.0,3.4011974,2.0,1.0
948,985.0,2.7080503,7.267525,4.0,3.0,3.218876,2.0,1.0
949,986.0,3.7376697,8.746557,2.0,1.0,3.4965076,2.0,1.0
950,987.0,2.5649493,7.2506356,2.0,4.0,4.158883,1.0,1.0
951,988.0,3.1780539,8.791638,4.0,2.0,3.3672957,1.0,1.0
952,989.0,3.1780539,7.463363,4.0,2.0,3.871201,2.0,1.0
953,990.0,2.4849067,8.17892,2.0,1.0,3.6109178,2.0,2.0
954,991.0,2.7080503,7.358194,4.0,4.0,3.5263605,1.0,2.0
955,992.0,2.8903718,7.5683794,2.0,4.0,3.1354942,2.0,1.0
956,993.0,3.583519,8.283747,4.0,3.0,3.4011974,1.0,1.0
957,994.0,2.4849067,7.7790484,4.0,3.0,3.912023,1.0,1.0
958,995.0,2.4849067,7.4593387,3.0,4.0,3.4339871,1.0,1.0
959,996.0,3.4011974,8.257645,4.0,4.0,3.6888795,1.0,1.0
960,997.0,2.4849067,6.689599,4.0,4.0,3.637586,1.0,1.0
961,998.0,3.8066626,7.5202346,4.0,4.0,3.1354942,1.0,1.0
962,999.0,3.8066626,8.42858,3.0,4.0,3.295837,1.0,1.0
